Time (sec),throughput
5.130620864384757,33680
5.151139129280329,33808
5.171468369623559,33936
5.1886548917812645,34064
5.2089841321244945,34192
5.2293133724677245,34320
5.249642612810955,34448
5.26682913496866,34576
5.28715837531189,34704
5.304344897469595,34832
5.3215314196273,34960
5.34186065997053,35088
5.36218990031376,35216
5.38251914065699,35344
5.3997056628146956,35472
5.416892184972401,35600
5.434078707130106,35728
5.451265229287811,35856
5.468451751445516,35984
5.4887809917887465,36112
5.5091102321319765,36240
5.526296754289682,36368
5.546625994632912,36496
5.563812516790617,36624
5.580999038948322,36752
5.601328279291552,36880
5.618514801449257,37008
5.635701323606963,37136
5.656030563950193,37264
5.673217086107898,37392
5.690403608265603,37520
5.707590130423308,37648
5.7247766525810135,37776
5.745105892924244,37904
5.762292415081949,38032
5.779478937239654,38160
5.796665459397359,38288
5.813851981555064,38416
5.83103850371277,38544
5.848225025870475,38672
5.86541154802818,38800
5.88574078837141,38928
5.90607002871464,39056
5.92639926905787,39184
5.9467285094011,39312
5.96705774974433,39440
5.987609499548868,39568
6.00812776444444,39696
6.028646029340012,39824
6.0491642942355845,39952
6.069493534578815,40080
6.090011799474387,40208
6.110530064369959,40336
6.131081814174497,40464
6.151411054517727,40592
6.171740294860957,40720
6.192069535204187,40848
6.212587800099759,40976
6.229774322257464,41104
6.246960844415169,41232
6.267479109310742,41360
6.287808349653972,41488
6.308360099458509,41616
6.330438551685903,41744
6.350956816581475,41872
6.3714750814770476,42000
6.392026831281585,42128
6.412356071624815,42256
6.4328743365203875,42384
6.454952788747781,42512
6.477031240975175,42640
6.497549505870747,42768
6.5147360280284525,42896
6.531922550186158,43024
6.552251790529388,43152
6.572581030872618,43280
6.589767553030323,43408
6.606954075188028,43536
6.627283315531258,43664
6.647612555874488,43792
6.6647990780321935,43920
6.681985600189899,44048
6.702314840533129,44176
6.722644080876359,44304
6.739830603034064,44432
6.757017125191769,44560
6.779095577419163,44688
6.796282099576868,44816
6.816611339920098,44944
6.836940580263328,45072
6.8574588451589005,45200
6.874645367316606,45328
6.894974607659836,45456
6.912161129817541,45584
6.932490370160771,45712
6.952819610504001,45840
6.970006132661706,45968
6.990335373004936,46096
7.0075218951626415,46224
7.028040160058214,46352
7.045226682215919,46480
7.065555922559149,46608
7.082742444716854,46736
7.104820896944248,46864
7.125150137287478,46992
7.14566840218305,47120
7.16599764252628,47248
7.183184164683985,47376
7.2037024295795575,47504
7.225780881806951,47632
7.2429674039646565,47760
7.263296644307887,47888
7.280483166465592,48016
7.297669688623297,48144
7.314856210781002,48272
7.3320427329387075,48400
7.349229255096413,48528
7.366415777254118,48656
7.383602299411823,48784
7.400788821569528,48912
7.4179753437272336,49040
7.438304584070464,49168
7.455491106228169,49296
7.475820346571399,49424
7.493006868729104,49552
7.513558618533642,49680
7.53411036833818,49808
7.551296890495885,49936
7.56848341265359,50064
7.590561864880984,50192
7.610891105224214,50320
7.631442855028752,50448
7.651772095371982,50576
7.672290360267554,50704
7.692619600610784,50832
7.713171350415322,50960
7.733500590758552,51088
7.754018855654124,51216
7.771205377811829,51344
7.788391899969534,51472
7.808721140312764,51600
7.829272890117302,51728
7.849791155012874,51856
7.8703094199084465,51984
7.890861169712984,52112
7.912939621940378,52240
7.933268862283608,52368
7.953598102626838,52496
7.973927342970068,52624
7.994479092774606,52752
8.014997357670179,52880
8.035326598013409,53008
8.055844862908982,53136
8.073031385066686,53264
8.09021790722439,53392
8.11054714756762,53520
8.13087638791085,53648
8.151394652806424,53776
8.171723893149654,53904
8.188910415307358,54032
8.206096937465063,54160
8.226426177808293,54288
8.243612699965997,54416
8.260799222123701,54544
8.281128462466931,54672
8.301646727362504,54800
8.322198477167042,54928
8.339384999324746,55056
8.359714239667976,55184
8.380043480011206,55312
8.39723000216891,55440
8.417748267064484,55568
8.438077507407714,55696
8.458406747750944,55824
8.478925012646517,55952
8.499254252989747,56080
8.516440775147451,56208
8.533627297305156,56336
8.55081381946286,56464
8.57114305980609,56592
8.591661324701663,56720
8.611990565044893,56848
8.632508829940466,56976
8.652838070283696,57104
8.6700245924414,57232
8.69035383278463,57360
8.71068307312786,57488
8.727869595285565,57616
8.748198835628795,57744
8.768528075972025,57872
8.78571459812973,58000
8.802901120287434,58128
8.820087642445138,58256
8.840416882788368,58384
8.857603404946072,58512
8.874789927103777,58640
8.891976449261481,58768
8.912305689604711,58896
8.929492211762415,59024
8.94667873392012,59152
8.963865256077824,59280
8.981051778235528,59408
9.001381018578758,59536
9.021710258921988,59664
9.042039499265218,59792
9.062557764160792,59920
9.083076029056365,60048
9.103594293951938,60176
9.124146043756475,60304
9.144664308652048,60432
9.164993548995279,60560
9.185511813890852,60688
9.206030078786425,60816
9.226581828590962,60944
9.246911068934192,61072
9.267240309277422,61200
9.287569549620653,61328
9.308087814516226,61456
9.32527433667393,61584
9.342460858831634,61712
9.362979123727207,61840
9.380165645884912,61968
9.400683910780485,62096
9.421013151123715,62224
9.441342391466945,62352
9.458528913624649,62480
9.480607365852043,62608
9.500936606195273,62736
9.521454871090846,62864
9.54353332331824,62992
9.565611775545634,63120
9.586130040441207,63248
9.60664830533678,63376
9.623834827494484,63504
9.644164067837714,63632
9.664493308180944,63760
9.681679830338648,63888
9.698866352496353,64016
9.719195592839583,64144
9.739524833182813,64272
9.756711355340517,64400
9.777040595683747,64528
9.797369836026977,64656
9.817699076370207,64784
9.838028316713437,64912
9.855214838871142,65040
9.875544079214372,65168
9.892730601372076,65296
9.913248866267649,65424
9.933796642456885,65552
9.954314907352458,65680
9.971501429510162,65808
9.992019694405736,65936
10.00920621656344,66064
10.02953545690667,66192
10.0498646972499,66320
10.067051219407604,66448
10.087602969212142,66576
10.104789491369846,66704
10.125341241174384,66832
10.145670481517614,66960
10.162857003675319,67088
10.183375268570892,67216
10.20392701837543,67344
10.221113540533134,67472
10.241442780876364,67600
10.258629303034068,67728
10.275815825191772,67856
10.29636757499631,67984
10.313554097154014,68112
10.333883337497245,68240
10.354212577840475,68368
10.374541818183705,68496
10.391728340341409,68624
10.412057580684639,68752
10.429244102842343,68880
10.446430625000048,69008
10.466759865343278,69136
10.483946387500982,69264
10.501132909658686,69392
10.51831943181639,69520
10.53864867215962,69648
10.559166937055194,69776
10.579685201950767,69904
10.596871724108471,70032
10.617423473913009,70160
10.637941738808582,70288
10.658270979151812,70416
10.675457501309516,70544
10.696009251114054,70672
10.716338491457284,70800
10.736856756352857,70928
10.757185996696087,71056
10.777515237039317,71184
10.794701759197022,71312
10.815030999540252,71440
10.835549264435825,71568
10.855878504779055,71696
10.873065026936759,71824
10.893394267279989,71952
10.913723507623219,72080
10.934275257427757,72208
10.954604497770987,72336
10.97512276266656,72464
10.995674512471098,72592
11.01619277736667,72720
11.0365220177099,72848
11.05685125805313,72976
11.07718049839636,73104
11.097293102329498,73232
11.114479624487203,73360
11.131666146644907,73488
11.151995386988137,73616
11.169181909145841,73744
11.186368431303546,73872
11.206886696199119,74000
11.227215936542349,74128
11.247545176885579,74256
11.267874417228809,74384
11.288203657572039,74512
11.305390179729743,74640
11.325719420072973,74768
11.342905942230677,74896
11.36342420712625,75024
11.38375344746948,75152
11.404305197274018,75280
11.424856947078556,75408
11.44204346923626,75536
11.459229991393965,75664
11.479559231737195,75792
11.499888472080425,75920
11.520406736975998,76048
11.540925001871571,76176
11.561443266767144,76304
11.581772507110374,76432
11.602101747453604,76560
11.622430987796834,76688
11.642982737601372,76816
11.660169259759076,76944
11.68068752465465,77072
11.70101676499788,77200
11.721568514802417,77328
11.741897755145647,77456
11.762226995488877,77584
11.779413517646582,77712
11.799742757989812,77840
11.816929280147516,77968
11.83411580230522,78096
11.854634067200793,78224
11.874963307544023,78352
11.892149829701728,78480
11.909336351859432,78608
11.926522874017136,78736
11.946852114360366,78864
11.96403863651807,78992
11.9843678768613,79120
12.001554399019005,79248
12.01874092117671,79376
12.035927443334414,79504
12.053113965492118,79632
12.070300487649822,79760
12.090629727993052,79888
12.111147992888625,80016
12.131477233231855,80144
12.151806473575085,80272
12.172324738470659,80400
12.189511260628363,80528
12.209840500971593,80656
12.230358765867166,80784
12.250877030762739,80912
12.271395295658312,81040
12.29194704546285,81168
12.31227628580608,81296
12.332828035610618,81424
12.353157275953848,81552
12.370343798111552,81680
12.390673038454782,81808
12.411002278798012,81936
12.428188800955716,82064
12.448518041298946,82192
12.46903630619452,82320
12.489588055999057,82448
12.51010632089463,82576
12.53043556123786,82704
12.552514013465254,82832
12.569700535622959,82960
12.590252285427496,83088
12.610581525770726,83216
12.6310997906663,83344
12.651618055561872,83472
12.67216980536641,83600
12.692721555170948,83728
12.709908077328652,83856
12.727094599486357,83984
12.744281121644061,84112
12.764610361987291,84240
12.781796884144995,84368
12.7989834063027,84496
12.819501671198273,84624
12.836688193355977,84752
12.853874715513681,84880
12.874203955856911,85008
12.891390478014616,85136
12.90857700017232,85264
12.925763522330024,85392
12.946281787225598,85520
12.966611027568828,85648
12.986940267912058,85776
13.007269508255288,85904
13.027821258059825,86032
13.048373007864363,86160
13.065559530022067,86288
13.08607779491764,86416
13.106596059813214,86544
13.127114324708787,86672
13.147443565052017,86800
13.164630087209721,86928
13.185148352105294,87056
13.202334874262998,87184
13.222664114606228,87312
13.242993354949459,87440
13.263511619845032,87568
13.283840860188262,87696
13.3043926099928,87824
13.321579132150504,87952
13.341908372493734,88080
13.359094894651438,88208
13.376281416809142,88336
13.39683316661368,88464
13.414019688771385,88592
13.434348929114615,88720
13.454867194010188,88848
13.475196434353418,88976
13.495525674696648,89104
13.515854915039878,89232
13.536184155383108,89360
13.553370677540812,89488
13.573699917884042,89616
13.590886440041746,89744
13.60807296219945,89872
13.625259484357155,90000
13.645588724700385,90128
13.666106989595958,90256
13.686436229939188,90384
13.703622752096893,90512
13.724141016992466,90640
13.744692766797003,90768
13.765022007140233,90896
13.782208529297938,91024
13.802537769641168,91152
13.819724291798872,91280
13.840242556694445,91408
13.860571797037675,91536
13.87775831919538,91664
13.894944841353084,91792
13.915274081696314,91920
13.935603322039544,92048
13.955932562382774,92176
13.973119084540478,92304
13.993448324883708,92432
14.013966589779281,92560
14.034295830122511,92688
14.054625070465741,92816
14.07517682027028,92944
14.09550606061351,93072
14.116024325509082,93200
14.136353565852312,93328
14.156682806195542,93456
14.177012046538772,93584
14.19712465047191,93712
14.21745389081514,93840
14.238005640619678,93968
14.258334880962908,94096
14.275521403120612,94224
14.292707925278316,94352
14.313037165621546,94480
14.333366405964776,94608
14.35055292812248,94736
14.367739450280185,94864
14.38492597243789,94992
14.402112494595594,95120
14.422441734938824,95248
14.439628257096528,95376
14.460146521992101,95504
14.480475762335331,95632
14.501027512139869,95760
14.521579261944407,95888
14.541908502287637,96016
14.562237742630867,96144
14.582566982974097,96272
14.60308524786967,96400
14.623636997674208,96528
14.64415526256978,96656
14.661341784727485,96784
14.681671025070715,96912
14.702189289966288,97040
14.722707554861861,97168
14.743225819757434,97296
14.760412341915139,97424
14.780741582258369,97552
14.801259847153942,97680
14.821778112049515,97808
14.842107352392745,97936
14.859293874550449,98064
14.876480396708153,98192
14.896809637051383,98320
14.913996159209088,98448
14.931182681366792,98576
14.948369203524496,98704
14.968698443867726,98832
14.989027684210956,98960
15.009356924554186,99088
15.029686164897416,99216
15.04687268705512,99344
15.06720192739835,99472
15.08753116774158,99600
15.104717689899285,99728
15.12190421205699,99856
15.139090734214694,99984
15.156277256372398,100112
15.173463778530103,100240
15.190650300687807,100368
15.210979541031037,100496
15.231308781374267,100624
15.251638021717497,100752
15.27215628661307,100880
15.289342808770774,101008
15.306529330928479,101136
15.327047595824052,101264
15.34759934562859,101392
15.364785867786294,101520
15.385337617590832,101648
15.402524139748536,101776
15.423075889553074,101904
15.443405129896304,102032
15.463734370239534,102160
15.484063610582764,102288
15.504392850925994,102416
15.521579373083698,102544
15.541908613426928,102672
15.562460363231466,102800
15.57964688538917,102928
15.5999761257324,103056
15.620494390627973,103184
15.642572842855367,103312
15.66309110775094,103440
15.683642857555478,103568
15.703972097898708,103696
15.724490362794281,103824
15.745042112598819,103952
15.765560377494392,104080
15.78611212729893,104208
15.803298649456634,104336
15.820485171614338,104464
15.837671693772043,104592
15.854858215929747,104720
15.872044738087451,104848
15.892373978430681,104976
15.912892243326255,105104
15.930078765483959,105232
15.950408005827189,105360
15.967594527984893,105488
15.987923768328123,105616
16.008253008671353,105744
16.028582249014583,105872
16.048911489357813,106000
16.066098011515518,106128
16.083284533673222,106256
16.103613774016452,106384
16.124165523820988,106512
16.14468378871656,106640
16.165235538521095,106768
16.185564778864325,106896
16.20611652866886,107024
16.226634793564433,107152
16.247153058460004,107280
16.26433958061771,107408
16.28466882096094,107536
16.30499806130417,107664
16.3253273016474,107792
16.34565654199063,107920
16.366208291795164,108048
16.386537532138394,108176
16.40708928194293,108304
16.424275804100635,108432
16.444794068996206,108560
16.465123309339436,108688
16.48230983149714,108816
16.50282809639271,108944
16.520014618550416,109072
16.540343858893646,109200
16.560673099236876,109328
16.581002339580106,109456
16.601331579923336,109584
16.61851810208104,109712
16.63884734242427,109840
16.656033864581975,109968
16.676552129477546,110096
16.69373865163525,110224
16.710925173792955,110352
16.72811169595066,110480
16.74844093629389,110608
16.76895920118946,110736
16.78947746608503,110864
16.806663988242736,110992
16.827215738047272,111120
16.847767487851808,111248
16.868096728195038,111376
16.885283250352742,111504
16.90583500015728,111632
16.923021522314983,111760
16.940208044472687,111888
16.960537284815917,112016
16.980866525159147,112144
16.99805304731685,112272
17.01838228766008,112400
17.035568809817786,112528
17.05275533197549,112656
17.069941854133194,112784
17.090271094476424,112912
17.110600334819654,113040
17.131118599715226,113168
17.151447840058456,113296
17.171777080401686,113424
17.192106320744916,113552
17.212435561088146,113680
17.232764801431376,113808
17.24995132358908,113936
17.27046958848465,114064
17.29058219241779,114192
17.311100457313362,114320
17.331618722208933,114448
17.351947962552163,114576
17.372277202895393,114704
17.389463725053098,114832
17.406650247210802,114960
17.426979487554032,115088
17.444166009711736,115216
17.46135253186944,115344
17.48168177221267,115472
17.5020110125559,115600
17.52234025289913,115728
17.542858517794702,115856
17.563410267599238,115984
17.58392853249481,116112
17.60444679739038,116240
17.624994573579617,116368
17.645323813922847,116496
17.665653054266077,116624
17.686171319161648,116752
17.70668958405722,116880
17.72701882440045,117008
17.74753708929602,117136
17.768055354191592,117264
17.788573619087163,117392
17.805760141244868,117520
17.826089381588098,117648
17.846641131392634,117776
17.863827653550338,117904
17.884156893893568,118032
17.904486134236798,118160
17.924815374580028,118288
17.945144614923258,118416
17.96566287981883,118544
17.982849401976534,118672
18.000035924134238,118800
18.020365164477468,118928
18.037551686635172,119056
18.058069951530744,119184
18.078399191873974,119312
18.098917456769545,119440
18.119246697112775,119568
18.139575937456005,119696
18.15676245961371,119824
18.17709169995694,119952
18.194278222114644,120080
18.211464744272348,120208
18.231793984615578,120336
18.248980506773282,120464
18.269309747116512,120592
18.289638987459742,120720
18.309968227802973,120848
18.33051997760751,120976
18.35103824250308,121104
18.368224764660784,121232
18.388743029556355,121360
18.409072269899585,121488
18.42625879205729,121616
18.44677705695286,121744
18.46710629729609,121872
18.48743553763932,122000
18.50776477798255,122128
18.52809401832578,122256
18.548645768130317,122384
18.56583229028802,122512
18.586350555183593,122640
18.606868820079164,122768
18.627198060422394,122896
18.6443845825801,123024
18.66471382292333,123152
18.6852320878189,123280
18.70556132816213,123408
18.722747850319834,123536
18.74329960012437,123664
18.765378052351764,123792
18.785707292694994,123920
18.806225557590565,124048
18.826554797933795,124176
18.8437413200915,124304
18.865819772318893,124432
18.886149012662123,124560
18.908227464889517,124688
18.92541398704722,124816
18.94574322739045,124944
18.962929749548156,125072
18.98011627170586,125200
18.997302793863565,125328
19.017632034206795,125456
19.037961274550025,125584
19.05514779670773,125712
19.072334318865433,125840
19.089520841023138,125968
19.106707363180842,126096
19.127036603524072,126224
19.147365843867302,126352
19.167884108762873,126480
19.188402373658445,126608
19.208731614001675,126736
19.22928336380621,126864
19.24961260414944,126992
19.270130869045012,127120
19.290682618849548,127248
19.311011859192778,127376
19.331341099536008,127504
19.351670339879238,127632
19.37218860477481,127760
19.389375126932514,127888
19.409893391828085,128016
19.430222632171315,128144
19.450551872514545,128272
19.470881112857775,128400
19.491210353201005,128528
19.511728618096576,128656
19.532280367901112,128784
19.549466890058817,128912
19.569985154954388,129040
19.587171677112092,129168
19.604358199269797,129296
19.624876464165368,129424
19.645428213969904,129552
19.665946478865475,129680
19.68313300102318,129808
19.70365126591875,129936
19.720837788076455,130064
19.73802431023416,130192
19.75835355057739,130320
19.775540072735094,130448
19.795869313078324,130576
19.813055835236028,130704
19.830242357393733,130832
19.847428879551437,130960
19.867758119894667,131088
19.888276384790238,131216
19.908828134594774,131344
19.929157374938004,131472
19.951235827165398,131600
19.971787576969934,131728
19.992116817313164,131856
20.00930333947087,131984
20.02982160436644,132112
20.047008126524144,132240
20.06419464868185,132368
20.08452388902508,132496
20.10504215392065,132624
20.122228676078354,132752
20.142557916421584,132880
20.15974443857929,133008
20.180296188383824,133136
20.19748271054153,133264
20.21781195088476,133392
20.23833021578033,133520
20.2588484806759,133648
20.276035002833606,133776
20.29322152499131,133904
20.31355076533454,134032
20.330737287492244,134160
20.35128903729678,134288
20.368475559454485,134416
20.388804799797715,134544
20.40935257598695,134672
20.429904325791487,134800
20.450456075596023,134928
20.470785315939253,135056
20.487971838096957,135184
20.50515836025466,135312
20.522344882412366,135440
20.542674122755596,135568
20.5598606449133,135696
20.577047167071004,135824
20.59423368922871,135952
20.611420211386413,136080
20.631749451729643,136208
20.652078692072873,136336
20.672407932416103,136464
20.692926197311674,136592
20.713444462207246,136720
20.73552291443464,136848
20.752709436592344,136976
20.76989595875005,137104
20.79041422364562,137232
20.810965973450156,137360
20.831484238345727,137488
20.851813478688957,137616
20.872142719032187,137744
20.892660983927758,137872
20.912990224270988,138000
20.930176746428693,138128
20.947363268586397,138256
20.9645497907441,138384
20.98487903108733,138512
21.002065553245036,138640
21.01925207540274,138768
21.036438597560444,138896
21.056767837903674,139024
21.07395436006138,139152
21.091140882219083,139280
21.111659147114654,139408
21.12884566927236,139536
21.14917490961559,139664
21.16950414995882,139792
21.186690672116523,139920
21.207019912459753,140048
21.224206434617457,140176
21.24139295677516,140304
21.26172219711839,140432
21.278908719276096,140560
21.2960952414338,140688
21.313281763591505,140816
21.33046828574921,140944
21.35079752609244,141072
21.37112676643567,141200
21.388313288593373,141328
21.408831553488945,141456
21.42938330329348,141584
21.44971254363671,141712
21.470230808532282,141840
21.490749073427853,141968
21.511078313771083,142096
21.531407554114313,142224
21.551925819009885,142352
21.572444083905456,142480
21.592962348801027,142608
21.613291589144257,142736
21.633620829487487,142864
21.65080735164519,142992
21.671359101449728,143120
21.6918773663453,143248
21.709063888503003,143376
21.726250410660708,143504
21.746579651003938,143632
21.767131400808474,143760
21.787460641151704,143888
21.804647163309408,144016
21.8267256155368,144144
21.847243880432373,144272
21.867573120775603,144400
21.887902361118833,144528
21.908231601462063,144656
21.928560841805293,144784
21.948673445738432,144912
21.969002686081662,145040
21.989520950977234,145168
22.006707473134938,145296
22.027036713478168,145424
22.044223235635872,145552
22.061409757793577,145680
22.07859627995128,145808
22.09892552029451,145936
22.11925476063774,146064
22.136441282795445,146192
22.15362780495315,146320
22.170814327110854,146448
22.18800084926856,146576
22.20851911416413,146704
22.22884835450736,146832
22.249400104311896,146960
22.269729344655126,147088
22.290247609550697,147216
22.310799359355233,147344
22.331317624250804,147472
22.351835889146376,147600
22.37238763895091,147728
22.39271687929414,147856
22.41304611963737,147984
22.4333753599806,148112
22.450561882138306,148240
22.46774840429601,148368
22.484934926453715,148496
22.505264166796945,148624
22.52245068895465,148752
22.54277992929788,148880
22.56310916964111,149008
22.58362743453668,149136
22.60395667487991,149264
22.62428591522314,149392
22.64480418011871,149520
22.66513342046194,149648
22.682319942619646,149776
22.702871692424182,149904
22.723423442228718,150032
22.74394170712429,150160
22.76427094746752,150288
22.78460018781075,150416
22.801786709968454,150544
22.818973232126158,150672
22.839302472469388,150800
22.856488994627092,150928
22.876818234970322,151056
22.894004757128027,151184
22.91119127928573,151312
22.928377801443435,151440
22.948707041786665,151568
22.969225306682237,151696
22.989554547025467,151824
23.009883787368697,151952
23.030402052264268,152080
23.050731292607498,152208
23.067917814765202,152336
23.085104336922907,152464
23.105622601818478,152592
23.122809123976182,152720
23.143138364319412,152848
23.163467604662642,152976
23.18401935446718,153104
23.201205876624883,153232
23.221724141520454,153360
23.23891066367816,153488
23.259462413482694,153616
23.2766489356404,153744
23.29697817598363,153872
23.3174964408792,154000
23.338048190683736,154128
23.35523471284144,154256
23.372421234999145,154384
23.39297298480368,154512
23.410159506961385,154640
23.430677771856956,154768
23.44786429401466,154896
23.465050816172365,155024
23.4856025659769,155152
23.506120830872472,155280
23.526450071215702,155408
23.546779311558932,155536
23.563965833716637,155664
23.58115235587434,155792
23.601670620769912,155920
23.621999861113142,156048
23.642329101456372,156176
23.662658341799602,156304
23.679844863957307,156432
23.700174104300537,156560
23.720503344643767,156688
23.741021609539338,156816
23.761573359343874,156944
23.781902599687104,157072
23.79908912184481,157200
23.819640871649344,157328
23.83682739380705,157456
23.857379143611585,157584
23.877897408507156,157712
23.898226648850386,157840
23.918744913745957,157968
23.93926317864153,158096
23.95959241898476,158224
23.98011068388033,158352
23.997297206038034,158480
24.01448372819574,158608
24.03481296853897,158736
