Request Id,request_e2e_time,request_e2e_time_normalized,request_execution_time,request_execution_time_normalized,request_model_execution_time,request_model_execution_time_normalized,request_preemption_time,request_scheduling_delay,request_execution_plus_preemption_time,request_execution_plus_preemption_time_normalized,prefill_e2e_time,prefill_time_execution_plus_preemption,prefill_time_execution_plus_preemption_normalized,decode_time_execution_plus_preemption_normalized,throughput,request_inter_arrival_delay,request_num_tokens,request_num_prefill_tokens,request_num_decode_tokens,request_pd_ratio,request_num_restarts
5763,,,,,,,,,,,,,,,,0.007599660851475676,170,10,160,0.0625,
5764,,,,,,,,,,,,,,,,0.00521072815408985,90,10,80,0.125,
5765,,,,,,,,,,,,,,,,0.005245712393847413,170,10,160,0.0625,
5766,,,,,,,,,,,,,,,,0.0006630090072334838,170,10,160,0.0625,
5767,,,,,,,,,,,,,,,,0.001899487921097176,90,10,80,0.125,
5768,,,,,,,,,,,,,,,,0.0001217707033376314,170,10,160,0.0625,
5769,,,,,,,,,,,,,,,,4.896361926043369e-05,170,10,160,0.0625,
5770,,,,,,,,,,,,,,,,0.002618628138449708,90,10,80,0.125,
5771,,,,,,,,,,,,,,,,0.016624570132460548,170,10,160,0.0625,
5772,,,,,,,,,,,,,,,,0.003937444198847118,50,10,40,0.25,
5773,,,,,,,,,,,,,,,,0.002890646979707867,170,10,160,0.0625,
5774,,,,,,,,,,,,,,,,0.01644669675351551,90,10,80,0.125,
5775,,,,,,,,,,,,,,,,0.002833446015550578,170,10,160,0.0625,
5776,52.68832209313671,2.6344161046568355,0.6161243186299993,0.030806215931499965,0.6161243186299993,0.030806215931499965,0.0,52.07219777450667,0.6161243186299993,0.030806215931499965,52.10380937190397,0.03161159739730124,0.0031611597397301237,0.029225636061637063,,0.005672822605301775,30,10,20,0.5,0.0
5777,,,,,,,,,,,,,,,,0.006211002012594946,170,10,160,0.0625,
5778,,,,,,,,,,,,,,,,0.021622006526826,90,10,80,0.125,
5779,,,,,,,,,,,,,,,,0.0028335054676595917,50,10,40,0.25,
5780,,,,,,,,,,,,,,,,0.00033338206366195777,50,10,40,0.25,
5781,,,,,,,,,,,,,,,,0.006232670442415156,90,10,80,0.125,
5782,,,,,,,,,,,,,,,,0.0025177438131862573,170,10,160,0.0625,
5783,,,,,,,,,,,,,,,,0.0007416522989664998,90,10,80,0.125,
5784,,,,,,,,,,,,,,,,0.0033421764624890216,50,10,40,0.25,
5785,,,,,,,,,,,,,,,,0.012767861241457013,50,10,40,0.25,
5786,,,,,,,,,,,,,,,,0.002217917430527905,50,10,40,0.25,
5787,,,,,,,,,,,,,,,,0.0007497094335668919,50,10,40,0.25,
5788,,,,,,,,,,,,,,,,0.0002412555332291788,90,10,80,0.125,
5789,,,,,,,,,,,,,,,,0.005171024874883301,50,10,40,0.25,
5790,,,,,,,,,,,,,,,,0.0064716090779022295,90,10,80,0.125,
5791,,,,,,,,,,,,,,,,0.007132081751773711,50,10,40,0.25,
5792,,,,,,,,,,,,,,,,0.0012415290223515285,170,10,160,0.0625,
5793,,,,,,,,,,,,,,,,0.0003761816969287679,90,10,80,0.125,
5794,,,,,,,,,,,,,,,,0.00038839014100133795,50,10,40,0.25,
5795,,,,,,,,,,,,,,,,0.01636905666547861,170,10,160,0.0625,
5796,,,,,,,,,,,,,,,,0.008926840303921324,90,10,80,0.125,
5797,,,,,,,,,,,,,,,,0.012624610697102412,50,10,40,0.25,
5798,52.82214377825666,2.641107188912833,0.6161243186299994,0.03080621593149997,0.6161243186299994,0.03080621593149997,0.0,52.20601945962662,0.6161243186299994,0.03080621593149997,52.23763105702392,0.03161159739730124,0.0031611597397301237,0.029225636061637063,,0.0006457104148118731,30,10,20,0.5,0.0
5799,,,,,,,,,,,,,,,,0.00430041601813258,170,10,160,0.0625,
5800,,,,,,,,,,,,,,,,0.003614309743031896,90,10,80,0.125,
5801,,,,,,,,,,,,,,,,0.008456684855321583,170,10,160,0.0625,
5802,,,,,,,,,,,,,,,,0.009024428969372167,170,10,160,0.0625,
5803,,,,,,,,,,,,,,,,0.0029288749998528374,170,10,160,0.0625,
5804,,,,,,,,,,,,,,,,0.002774889044186324,90,10,80,0.125,
5805,,,,,,,,,,,,,,,,0.015614282314036387,50,10,40,0.25,
5806,,,,,,,,,,,,,,,,0.0013423880978891134,90,10,80,0.125,
5807,,,,,,,,,,,,,,,,0.00677869995653424,170,10,160,0.0625,
5808,52.8910551234125,2.644552756170625,0.6161243186299994,0.03080621593149997,0.6161243186299994,0.03080621593149997,0.0,52.27493080478246,0.6161243186299994,0.03080621593149997,52.306629225494035,0.031698420711578024,0.0031698420711578023,0.029221294895923223,,0.002786893749284758,30,10,20,0.5,0.0
5809,52.87975562868935,2.6439877814344674,0.6161243186299994,0.03080621593149997,0.6161243186299994,0.03080621593149997,0.0,52.26363131005931,0.6161243186299994,0.03080621593149997,52.29532973077089,0.031698420711578024,0.0031698420711578023,0.029221294895923223,,0.011299494723150616,30,10,20,0.5,0.0
5810,,,,,,,,,,,,,,,,0.013217138019289365,50,10,40,0.25,
5811,,,,,,,,,,,,,,,,0.0032652426401895696,90,10,80,0.125,
